date,BIL-US,ETHA-US,EXI-US,EZU-US,GLD-US,IBIT-US,IEI-US,INDA-US,IXC-US,IXG-US,IXJ-US,IXN-US,JPXN-US,JXI-US,KXI-US,MCHI-US,MXI-US,RXI-US,SHY-US,SLV-US,SPY-US,TLT-US,UNG-US,USO-US,VIXY-US
2011-07-27,77.349915,26.24,42.727238,25.396475,157.19,26.63,95.53887,23.12183,25.64783,30.69489,22.84466,9.0777645,35.897827,27.724318,23.927744,37.76354,50.620434,47.12832,70.57651,39.17,101.71791,66.397896,699.52,303.76,402480.0
2011-07-28,77.349915,26.24,42.389194,25.11654,157.32,26.63,95.64388,23.12183,25.50216,30.77208,22.792738,9.058622,35.78206,27.625254,23.97119,38.10965,50.285282,46.756405,70.618355,38.76,101.42196,66.647835,684.8,303.28,411760.0
2011-07-29,77.349915,26.24,42.318447,25.12354,158.29,26.63,96.346565,23.12183,25.27761,30.73698,22.732828,8.993845,35.97579,27.50144,23.829967,38.16348,49.957127,46.616863,70.69371,38.85,100.7288,67.96655,672.0,299.36,404088.0
2011-08-01,77.349915,26.24,41.854603,24.5077,157.72,26.63,96.48276,23.12183,25.168371,30.645754,22.513166,8.968819,35.757507,27.142347,23.85532,37.662018,49.538208,46.490997,70.669304,38.29,100.30044,68.652664,677.12,297.6,387120.0
2011-08-02,77.349915,26.24,40.59049,23.534954,161.52,26.63,96.91958,23.12183,24.477713,29.649252,21.910099,8.769328,35.55483,26.702763,23.507704,37.409748,48.106876,44.872524,70.76141,39.82,97.73796,70.71406,671.36,291.2,414000.0
2011-08-03,77.349915,26.24,40.691113,23.772892,161.49,26.63,96.86292,23.12183,24.306566,29.720846,22.00595,8.839262,35.46907,26.89469,23.605467,36.709858,47.953262,44.98993,70.75312,40.55,98.267624,70.8533,661.76,286.88,416480.03
2011-08-04,77.349915,26.24,38.049656,21.946356,160.64,26.63,97.46156,23.12183,22.661856,27.817675,21.0035,8.441761,33.35247,25.705976,22.705282,35.679253,44.441242,42.20584,70.82011,37.61,93.66462,73.37438,638.08,269.808,498400.0
2011-08-05,77.349915,26.24,38.45844,22.723158,161.75,26.63,96.87915,23.12183,22.607233,27.782589,21.170086,8.39465,33.457863,25.947432,23.134733,34.61018,44.6158,42.370876,70.80333,37.32,93.524414,71.257286,637.44,271.6,523840.03
2011-08-08,77.349915,26.24,35.72264,20.630692,167.119,26.63,97.45347,23.12183,20.683338,25.417673,19.929169,7.872008,31.914368,24.419445,22.008595,32.23361,40.90829,39.63978,70.82845,37.97,87.43379,73.50667,638.72,252.08,600560.0
2011-08-09,77.349915,26.24,37.75091,21.91137,168.61,26.63,97.86607,23.12183,21.8486,27.23521,20.819786,8.231234,33.356525,25.300453,20.639849,33.302673,44.064213,41.68591,70.9038,36.32,91.49943,73.729546,648.32,252.96,541120.06
2011-08-10,77.342636,26.24,35.588997,20.280783,174.58,26.63,98.33527,23.12183,21.01107,25.410643,19.70951,7.9500327,31.937763,24.381058,21.972382,32.333595,42.227905,39.555916,70.95404,38.444,87.45718,75.92329,646.4,254.24,606320.0
2011-08-11,77.349915,26.24,37.239914,21.246536,170.75,26.63,97.81022,23.12183,22.042809,26.931427,20.640066,8.250371,32.96675,25.439754,22.631413,32.756607,44.32745,41.32868,70.93731,37.8,91.382576,72.09299,665.6,266.4,581600.06
2011-08-12,77.349915,26.24,37.829514,21.904367,169.97,26.63,98.06826,23.12183,22.255224,26.912407,20.85174,8.312202,32.82643,25.613108,22.960922,33.22578,44.636753,41.794933,70.94571,38.12,91.99786,73.52061,656.32,265.84,585760.0
2011-08-15,77.349915,26.24,38.725742,22.5622,171.8,26.63,97.89841,23.12183,23.056343,27.76153,21.259106,8.467521,33.185017,26.219845,23.261473,34.302532,45.844658,42.608364,70.92053,38.67,93.94499,72.775406,650.24,273.76,552640.06
2011-08-16,77.349915,26.24,38.049656,22.05833,173.92,26.63,98.12493,23.12183,22.667925,27.30539,21.183228,8.378455,32.958965,25.848372,23.304924,34.15178,44.985863,42.163906,70.92053,39.03,93.142784,73.98023,636.16,270.64,565200.0
2011-08-17,77.349915,26.24,38.088955,22.12831,174.42,26.63,98.30292,23.12183,22.819643,27.382593,21.259106,8.332814,33.02069,26.108402,23.504078,34.15178,45.247684,42.155533,70.93731,39.33,93.20509,75.275604,636.16,272.08,576480.06
2011-08-18,77.316154,26.24,36.099995,20.903625,177.72,26.63,98.38374,23.12183,21.557283,25.95802,20.584154,7.86023,31.875397,25.371647,22.935583,34.15178,42.800446,39.807495,70.928955,39.66,89.18621,76.821655,632.96,253.76,695680.1
2011-08-19,77.349915,26.24,35.40033,20.413754,179.95,26.63,98.31097,23.12183,21.138515,25.452751,20.456348,7.6894503,31.625946,25.154964,22.743664,32.5028,41.983547,39.228863,70.928955,41.68,87.72978,77.44144,634.88,256.96,730800.0
2011-08-22,77.316154,26.24,35.46321,20.623697,184.59,26.63,98.28675,23.12183,21.168865,25.48581,20.640066,7.7483397,31.696102,25.483091,22.924717,32.02588,42.13714,39.33789,70.92053,42.63,87.79987,77.24645,623.04,261.76,753040.0
2011-08-23,77.349915,26.24,36.508804,21.351515,177.67,26.63,98.13301,23.12183,22.08529,26.182583,21.283068,8.028491,31.992405,26.046495,23.42442,32.810448,43.366005,40.604145,70.8871,40.63,90.6894,76.18094,640.0,267.36,717040.0
2011-08-24,77.349915,26.24,36.988342,21.498472,171.646,26.63,97.72045,23.12183,22.115633,26.463284,21.438833,8.076647,31.719484,26.510834,23.380966,32.53356,43.629234,41.065365,70.8871,38.83,91.96671,74.015076,625.92,264.64,702480.0
2011-08-25,77.316154,26.24,36.33585,20.93861,172.36,26.63,98.03591,23.12183,21.648321,26.098372,20.967556,7.9488583,31.323172,25.78028,22.874022,32.425896,42.933804,40.41127,70.928955,40.0,90.5648,74.816,630.4,263.76,716960.0
2011-08-26,77.349915,26.24,37.02766,21.18355,177.47,26.63,98.238144,23.12183,21.939632,26.273808,21.207188,8.125232,31.906578,25.97839,23.105766,32.64893,43.836594,41.157608,70.93731,40.41,91.88104,75.55412,632.32,265.2,704880.06
2011-08-29,77.349915,26.24,38.010334,21.799397,173.89,26.63,98.02787,23.12183,22.552616,27.186094,21.62654,8.346065,32.319736,26.653236,23.521818,33.51034,45.013783,42.197445,70.92053,39.72,94.52133,74.50955,618.88,271.68,660575.1
2011-08-30,77.349915,26.24,38.301224,21.631437,179.1,26.63,98.2058,23.12183,22.625435,27.073814,21.62654,8.379926,32.304146,26.411776,23.42442,33.725697,45.195316,42.147137,70.93731,40.4,94.77058,75.707344,630.4,275.52,668480.0
2011-08-31,77.349915,26.24,38.678574,22.05833,177.72,26.63,98.10869,23.12183,22.868196,27.635221,21.858177,8.39465,32.87476,26.603703,23.627197,34.317913,45.753883,42.843155,70.93731,40.45,95.191154,74.53739,654.08,276.08,669680.1
2011-09-01,77.349915,26.24,38.15184,21.638435,177.87,26.63,98.44382,23.12183,22.716475,27.200123,21.754341,8.323983,32.664284,26.405592,23.533045,34.264072,45.331474,42.323242,70.957794,40.52,94.194244,76.11772,651.52,275.76,678121.56
2011-09-02,77.349915,26.24,37.098404,20.896627,183.238,26.63,98.58147,23.12183,22.115633,26.2317,21.303438,8.128175,31.948666,25.990776,23.29768,33.379585,44.35746,41.258236,70.924286,42.18,91.78758,78.59049,621.44,269.12,712320.0
2011-09-06,77.33302,26.24,35.997803,19.881887,182.9,26.63,98.50863,23.12183,21.751003,25.466787,21.139292,8.053091,31.166018,25.6193,22.960922,32.879665,43.498665,40.37773,70.93265,41.05,91.11775,79.40777,633.6,268.72,733432.1
2011-09-07,77.316154,26.24,37.287075,20.595701,177.08,26.63,98.4519,23.12183,22.485853,26.372055,21.566631,8.282761,31.766258,26.052692,23.283195,32.879665,44.783367,41.5182,70.91591,40.53,93.68797,77.892,635.52,277.52,706800.0
2011-09-08,77.316154,26.24,36.65816,20.084837,181.81,26.63,98.613884,23.12183,22.230946,25.922932,21.259544,8.241536,31.524601,25.798843,23.065935,32.879665,44.210842,40.906036,70.94104,41.22,92.714386,78.59049,643.2,275.68,718295.4
2011-09-09,77.33302,26.24,35.40033,19.028107,180.7,26.63,98.86503,23.12183,21.490528,24.982574,20.727926,8.038368,30.667103,25.093046,22.533642,32.11824,42.702705,39.73202,70.9662,40.52,90.28438,79.42871,631.68,270.8,786714.4
2011-09-12,77.33302,26.24,34.850014,18.74118,176.67,26.63,98.605865,23.12183,21.496595,24.807138,20.699978,8.113451,30.846401,25.086857,22.537268,31.695229,42.262817,39.22048,70.91591,39.14,90.868515,79.51256,629.76,275.36,794400.0
2011-09-13,77.316154,26.24,35.98993,18.97212,178.54,26.63,98.5491,23.12183,21.593697,25.13696,20.85174,8.204731,31.485628,25.247826,22.566235,31.73368,42.75856,40.402893,70.924286,39.87,91.70191,78.381,641.92,278.8,785760.0
2011-09-14,77.316154,26.24,36.524513,19.608952,177.21,26.63,98.50053,23.12183,21.82432,25.186083,21.111341,8.293065,31.61815,25.749321,22.957306,31.710613,42.94707,41.157608,70.924286,39.6,92.971436,79.04455,650.24,274.72,765040.0
2011-09-15,77.316154,26.24,37.53864,20.329771,174.4,26.63,98.31419,23.12183,22.28557,25.943981,21.283068,8.47415,32.023518,26.182701,23.098528,31.959192,43.847763,42.26454,70.93265,38.79,94.57591,77.83609,627.84,276.8,726720.0
2011-09-16,77.316154,26.24,37.483612,20.231796,176.03,26.63,98.33847,23.12183,22.249155,25.993103,21.291056,8.519789,32.26517,26.263193,23.11663,32.141323,43.931557,42.41548,70.94942,39.39,95.13636,78.40191,618.88,273.12,712160.06
2011-09-19,77.33302,26.24,36.870426,19.54597,173.31,26.63,98.71917,23.12183,21.830387,25.21415,21.01948,8.509481,31.703978,26.009348,22.845049,31.218376,42.76205,42.10521,70.98294,38.65,94.1883,79.896706,618.88,266.32,736240.0
2011-09-20,77.33302,26.24,36.67389,19.587965,175.78,26.63,98.73543,23.12183,21.757565,25.221174,21.291056,8.5006485,31.820051,26.257002,22.950066,31.129772,42.61891,41.878784,70.94942,38.83,94.07872,80.23202,608.64,267.44,735430.4
2011-09-21,77.33302,26.24,35.651897,18.979118,173.59,26.63,98.71917,23.12183,20.944307,24.196608,20.787836,8.369623,31.485628,25.681215,22.493816,30.441576,40.992073,40.81379,70.874016,38.56,91.30728,82.88643,598.4,263.36,775360.06
2011-09-22,77.316154,26.24,34.228962,18.244308,169.05,26.63,99.00275,23.12183,19.930777,23.22818,20.316565,8.089898,30.745062,24.963028,22.052046,27.941948,38.401695,39.472057,70.882355,34.92,88.35585,86.001854,593.92,249.04,853600.0
2011-09-23,77.33302,26.24,34.370472,18.47525,159.8,26.63,98.69491,23.12183,19.815466,23.543968,20.428394,8.1458435,30.96334,25.17972,22.117224,28.454176,38.178284,39.866188,70.89074,29.98,88.88819,84.40221,590.72,248.72,862400.0
2011-09-26,77.33302,26.24,35.01511,19.049103,157.58,26.63,98.516685,23.12183,20.513405,24.477308,20.867712,8.237122,31.181602,25.693602,22.660378,28.072699,38.862537,40.44482,70.8656,29.768,91.001976,83.04708,604.16,251.76,832400.0
2011-09-27,77.316154,26.24,35.77767,19.71393,160.63,26.63,98.31419,23.12183,20.804722,25.158005,21.147284,8.371094,31.82863,25.996965,22.8016,29.41096,39.88192,40.98989,70.84052,31.17,92.01974,81.77573,608.64,258.96,816640.0
2011-09-28,77.33302,26.24,35.038704,19.378016,156.22,26.63,98.28987,23.12183,20.234222,24.435207,20.82378,8.250371,31.657125,25.724554,22.522787,29.018703,38.49247,40.83224,70.815346,28.87,90.144714,81.74781,593.92,250.0,868800.0
2011-09-29,77.33302,26.24,35.683342,19.993862,157.7,26.63,98.216995,23.12183,20.56196,25.207132,21.039446,8.260676,32.16383,26.207468,22.721943,28.92641,38.715908,40.486744,70.83206,29.96,90.85323,82.31357,591.36,255.76,853600.0
2011-09-30,77.33302,26.24,34.43336,19.119081,158.06,26.63,98.40334,23.12183,20.137123,24.252743,20.7439,8.04573,31.462242,25.6193,22.410528,27.772743,37.44515,39.446903,70.8656,28.91,88.582886,84.381226,576.32,243.92,916160.06
2011-10-03,77.33302,26.24,33.529293,18.307293,160.96,26.63,98.77233,23.12183,19.402767,23.284325,20.204739,7.8219523,31.064674,25.235447,22.073774,26.803654,36.28612,38.16387,70.881386,29.49,86.06201,86.70336,567.68,237.92,975600.0
2011-10-04,77.33302,26.24,33.96953,18.79717,157.644,26.63,98.59391,23.12183,19.894363,23.831694,20.524239,7.9986196,31.10365,25.272593,22.403286,25.719204,36.96339,38.700558,70.83945,29.09,87.94874,85.60383,573.44,239.28,907600.0
2011-10-05,77.33302,26.24,34.511982,19.28704,159.46,26.63,98.39121,23.12183,20.543747,24.37205,20.632078,8.188537,31.072475,25.532621,22.432257,27.30358,38.213184,39.404972,70.83945,29.66,89.57714,84.98763,560.0,246.72,861280.06
2011-10-06,77.316154,26.24,35.45534,19.993862,160.49,26.63,98.1479,23.12183,21.01107,25.108892,20.931618,8.341646,31.134836,26.00316,22.743664,27.849651,39.735294,40.319035,70.822685,31.2,91.1977,83.418945,564.48,255.84,846880.0
2011-10-07,77.33302,26.24,35.250946,19.804907,159.18,26.63,97.87214,23.12183,20.84113,24.687836,20.875702,8.273926,31.01011,26.021732,22.663998,28.011168,39.330338,40.15131,70.79754,30.23,90.58705,82.80273,547.84,256.32,862240.0
2011-10-10,77.316154,26.24,36.642437,20.812649,163.266,26.63,97.59635,23.12183,21.666527,25.824684,21.390903,8.593399,31.641535,26.671812,23.131115,29.272514,41.040955,41.6356,70.73885,31.258,93.616806,81.63319,559.36,265.92,799680.1
2011-10-11,77.33302,26.24,36.72137,20.74966,162.1,26.63,97.60451,23.12183,21.715078,25.908895,21.36295,8.615483,31.646595,26.343674,23.0768,29.89549,41.257397,41.81339,70.77237,31.38,93.71075,81.360146,565.76,264.08,790160.06
2011-10-12,77.316154,26.24,37.326385,21.3865,163.26,26.63,97.53965,23.12183,21.969982,26.561525,21.426853,8.694982,31.766258,26.585129,23.279573,31.079937,41.802006,42.435448,70.77237,31.77,94.53279,80.1766,547.84,263.36,736800.0
2011-10-13,77.33302,26.24,37.247772,21.274529,162.3,26.63,97.73427,23.12183,21.939632,26.049244,21.386908,8.770069,31.883196,26.455118,23.36648,30.539478,41.73219,42.354763,70.78914,30.94,94.34488,80.97494,554.88,261.2,735360.06
2011-10-14,77.316154,26.24,37.85312,21.589447,163.4,26.63,97.66127,23.12183,22.698267,26.386086,21.614555,8.937901,31.96894,26.789448,23.551155,30.910734,42.493237,42.99578,70.822685,31.34,95.9576,79.79846,577.92,270.96,692560.0
2011-10-17,77.316154,26.24,36.90186,20.770655,162.62,26.63,97.84778,23.12183,22.27343,25.607141,21.139292,8.7921505,32.07808,26.312725,23.246988,30.28006,41.026985,42.121986,70.83104,31.04,94.12567,81.17803,574.72,267.44,765760.0
2011-10-18,77.33302,26.24,37.805935,21.218538,161.84,26.63,97.95319,23.12183,22.86213,26.29486,21.346977,8.8743,32.22619,26.57275,23.504078,29.31097,41.815964,42.901863,70.83104,31.33,95.96542,80.67377,558.08,273.2,735520.0
2011-10-19,77.33302,26.24,37.19275,20.791656,159.87,26.63,97.993805,23.12183,22.637571,25.88784,21.247128,8.687624,31.805159,26.42416,23.359245,30.087774,40.363686,42.140007,70.85626,30.23,94.83028,80.64581,560.96,266.48,785680.1
2011-10-20,77.33302,26.24,37.14557,20.707678,157.77,26.63,97.92079,23.12183,22.698267,25.943981,21.350965,8.661121,31.642319,26.417967,23.504078,28.706064,40.37067,42.15467,70.8646,29.73,95.245186,80.07154,562.56,266.64,793200.0
2011-10-21,77.316154,26.24,37.916004,21.449486,159.52,26.63,97.87214,23.12183,23.232342,26.617662,21.766321,8.786261,32.035984,26.913267,23.934982,28.706064,41.508755,43.40501,70.83945,30.48,97.05363,79.22423,564.16,270.8,749840.0
2011-10-24,77.316154,26.24,38.710014,21.750406,161.02,26.63,97.807274,23.12183,23.481176,27.136963,21.950037,8.964403,32.320503,27.030903,23.909636,31.395275,43.03086,44.00293,70.83945,30.87,98.24361,79.357285,557.44,283.04,703920.0
2011-10-25,77.33302,26.24,38.09682,21.337513,165.59,26.63,98.229,23.12183,23.153439,26.519426,21.47078,8.828954,32.14044,26.535608,23.612709,31.049097,42.144127,43.32115,70.881386,32.43,96.332596,81.374146,565.76,286.4,749600.06
2011-10-26,77.33302,26.24,38.4663,21.645432,167.4,26.63,97.88836,23.12183,23.590416,26.905386,21.798279,8.868709,32.039185,26.838976,23.826355,31.318367,42.849323,43.480484,70.83945,32.5,97.312,79.952484,555.52,280.48,718480.0
2011-10-27,77.316154,26.24,40.47885,23.262022,169.94,26.63,97.43419,23.12183,24.561462,28.898378,22.371386,9.164624,33.255196,27.637642,24.329678,33.65647,45.44667,45.06539,70.78914,34.1,100.701866,77.24239,554.88,289.68,624159.94
2011-10-28,77.316154,26.24,40.175777,23.262022,169.62,26.63,97.74241,23.12183,24.48257,28.715921,22.34942,9.149905,33.49685,27.309505,24.307953,33.59486,45.593296,44.704807,70.822685,34.27,100.6784,78.05474,576.512,288.24,619040.0
2011-10-31,77.299255,26.24,38.694294,21.533466,167.34,26.63,98.383026,23.12183,23.547934,27.263283,21.814253,8.952625,31.59476,26.560366,23.73583,32.17978,43.27523,43.54757,70.88975,33.44,98.25143,81.15003,576.64,285.92,684720.0
2011-11-01,77.33302,26.24,37.334255,20.399757,167.38,26.63,98.74875,23.12183,22.746817,25.993103,21.34298,8.714122,31.127033,25.922667,23.388212,31.650461,41.871826,42.49934,70.896545,32.33,95.51293,83.866745,556.16,281.6,785920.0
2011-11-02,77.316154,26.24,37.925426,20.68668,169.06,26.63,98.7679,23.12183,23.2202,26.547491,21.426853,8.827056,31.017979,26.300337,23.482353,32.864277,42.66081,42.70899,70.91329,33.25,97.06931,82.82064,552.32,285.36,761360.06
2011-11-03,77.299255,26.24,38.95372,21.554459,171.72,26.63,98.637985,23.12183,23.857456,27.018368,21.858177,9.012982,31.446657,27.037094,23.87342,33.402664,43.79959,43.438553,70.921715,33.618,98.838585,81.68327,556.8,290.56,725520.0
2011-11-04,77.316154,26.24,38.599957,20.95261,170.85,26.63,98.7111,23.12183,23.75428,26.575563,21.702423,8.985014,31.282951,26.481121,23.717722,32.618176,43.5615,42.96894,70.921715,33.2,98.236565,81.78153,557.44,291.68,739120.06
2011-11-07,77.33302,26.24,38.68329,21.008598,174.98,26.63,98.70297,23.12183,23.9667,26.736967,21.810253,9.024761,31.683237,26.80183,23.83722,33.533405,43.79889,43.26246,70.90493,34.08,98.84645,82.3011,543.36,296.72,732240.0
2011-11-08,77.33302,26.24,39.14995,21.428495,173.53,26.63,98.58926,23.12183,24.258018,27.129948,22.06586,9.12046,31.480953,26.89469,24.137762,33.13348,44.336525,43.69022,70.896545,34.0,100.11471,81.2479,551.68,299.44,698080.0
2011-11-09,77.316154,26.24,37.342113,19.916876,172.07,26.63,98.80856,23.12183,23.202002,25.579065,21.354963,8.781845,31.127033,25.866947,23.341135,31.865211,42.00449,41.878784,70.91329,33.1,96.4203,82.93298,537.6,296.0,828480.0
2011-11-10,77.33302,26.24,37.734398,20.322773,171.14,26.63,98.7111,23.12183,23.511517,25.698364,21.642513,8.790677,30.807432,26.318903,23.554773,32.272064,42.40247,42.23938,70.921715,33.14,97.32765,81.6973,535.04,301.76,777600.06
2011-11-11,77.316154,26.24,38.76504,21.07858,173.96,26.63,98.53246,23.12183,24.039528,26.351,21.96506,8.974706,31.056879,26.907074,23.927744,32.518185,43.289192,43.32954,70.88815,33.74,99.15959,81.19878,525.44,305.68,743600.06
2011-11-14,77.33302,26.24,38.31694,20.483738,173.2,26.63,98.77605,23.12183,23.802832,25.852749,21.83422,8.912873,30.96334,26.393208,23.6877,32.11824,42.702705,42.910248,70.921715,33.33,98.220116,82.50475,507.52,302.88,762480.0
2011-11-15,77.316154,26.24,38.537067,20.294783,173.36,26.63,98.70297,23.12183,23.75428,25.831701,21.878153,9.011511,31.119244,26.331284,23.78652,32.797367,42.884224,43.04443,70.91329,33.66,98.70787,82.39234,501.76,307.432,754560.0
2011-11-16,77.33302,26.24,37.821663,19.895882,171.51,26.63,98.80037,23.12183,23.432625,25.165035,21.522697,8.873121,30.743814,25.984587,23.50046,32.002884,41.802006,41.88718,70.896545,32.82,97.13975,83.14361,490.88,314.72,790640.0
2011-11-17,77.33302,26.24,37.326385,19.622955,167.1,26.63,98.88973,23.12183,22.977436,24.687836,21.350965,8.721482,30.324112,25.829807,23.351995,30.710764,40.601078,41.39242,70.90493,30.64,95.59356,83.81066,504.32,305.84,829840.0
2011-11-18,77.33302,26.24,37.35783,19.811901,167.62,26.63,98.662346,23.12183,22.983515,24.736961,21.330997,8.658177,30.519001,26.058876,23.439262,30.872272,40.552204,41.467888,70.87978,31.4,95.49492,83.78959,492.16,302.56,801040.0
2011-11-21,77.33302,26.24,36.453762,19.210058,163.5,26.63,98.72728,23.12183,22.54654,24.154497,20.939606,8.484456,29.817411,25.625492,23.134733,30.03894,39.4211,40.41127,70.88815,30.76,93.68023,84.28806,502.4,300.72,811040.0
2011-11-22,77.316154,26.24,36.099995,19.042105,165.31,26.63,98.865364,23.12183,22.21881,23.950989,20.911644,8.475622,30.207178,25.501667,23.12387,29.787823,39.4211,40.63098,70.896545,31.89,93.311455,85.228935,499.84,302.56,792880.06
2011-11-23,77.33302,26.24,35.34528,18.384272,164.83,26.63,98.97088,23.12183,21.557283,23.242218,20.656046,8.27098,29.521183,24.975414,22.709265,29.435566,38.13639,39.631393,70.90493,30.93,91.2525,86.0644,511.36,297.28,829680.0
2011-11-25,77.33302,26.24,35.148754,18.258305,163.4,26.63,98.79231,23.12183,21.320591,23.270288,20.412416,8.225341,29.412045,24.907309,22.692606,29.549395,37.912952,39.480442,70.90493,30.2,91.08026,84.81465,513.28,297.28,840480.0
2011-11-28,77.33302,26.24,36.33585,19.357021,166.63,26.63,98.80856,23.12183,22.103497,24.161516,20.999514,8.499177,30.324112,25.520243,23.120253,30.211145,39.65849,40.855724,70.91329,31.27,93.71857,84.772484,500.48,302.8,799680.1
2011-11-29,77.299255,26.24,36.571686,19.468992,166.88,26.63,98.75167,23.12183,22.467642,24.203627,21.111814,8.4888735,30.526789,25.650257,23.341135,30.533861,39.798134,41.015057,70.921715,31.03,93.98478,84.07741,512.0,308.4,783200.0
2011-11-30,77.316154,26.24,38.380604,20.623697,170.13,26.63,98.60555,23.12183,23.67538,25.775562,21.910099,8.8554535,31.59476,26.616089,24.003786,32.07209,42.297745,42.54966,70.921715,32.0,97.8522,82.764465,503.68,310.24,713680.1
2011-12-01,77.299255,26.24,38.324802,20.441742,169.63,26.63,98.61327,23.12183,23.469036,25.501871,21.858177,8.87754,31.181602,26.566559,23.94947,32.187466,42.067326,42.574806,70.92579,31.858,97.83653,82.3491,513.28,308.88,696640.0
2011-12-02,77.316154,26.24,38.320087,20.42775,169.82,26.63,98.808426,23.12183,23.487247,25.908895,21.69843,8.851039,31.415476,26.294147,23.826355,32.187466,41.815964,42.85154,70.90895,31.65,97.75043,83.50341,506.24,312.24,696640.0
2011-12-05,77.316154,26.24,38.804348,20.68668,167.32,26.63,98.74338,23.12183,23.73001,26.379068,21.694433,8.940848,31.501226,26.486074,23.94947,32.13362,42.241875,43.086353,70.91738,31.05,98.81511,83.334465,488.32,312.08,694480.0
2011-12-06,77.33302,26.24,38.694294,20.679682,168.18,26.63,98.727066,23.12183,23.784626,26.287842,21.850193,8.908458,31.374321,26.405592,23.967575,32.223614,42.29076,42.94379,70.91738,31.93,98.84645,82.53914,491.52,312.0,692080.0
2011-12-07,77.316154,26.24,38.812218,20.742662,169.4,26.63,98.90594,23.12183,23.717865,26.561525,22.021927,8.937901,31.571384,26.411776,24.163107,32.00057,42.4304,43.069588,70.94258,31.61,99.21439,82.83475,483.2,310.48,711760.0
2011-12-08,77.316154,26.24,37.72104,19.8329,165.976,26.63,99.101036,23.12183,23.032066,25.452751,21.730381,8.773012,30.869785,25.860758,23.79014,31.241442,40.775635,42.246166,70.9509,30.698,97.03798,83.86938,485.12,302.24,744960.0
2011-12-09,77.299255,26.24,38.560646,20.448738,166.4,26.63,98.93845,23.12183,23.572208,26.084333,22.0379,8.911402,31.563583,26.399395,24.032755,31.679844,41.536686,42.827225,70.9509,31.33,98.68204,82.14501,470.4,308.0,693120.06
2011-12-12,77.299255,26.24,37.640854,19.594961,161.99,26.63,99.02785,23.12183,23.032066,25.221174,21.69843,8.774482,30.957958,25.873138,23.739445,30.456947,40.161205,42.147137,70.9509,30.49,97.24153,83.05997,456.96,303.04,696560.0
2011-12-13,77.299255,26.24,37.1613,19.077095,158.45,26.63,99.1173,23.12183,22.777164,24.758015,21.614555,8.696457,30.869785,25.644064,23.551155,30.38004,39.428085,41.350475,70.9509,29.82,96.33342,83.8342,460.8,308.88,692960.0
2011-12-14,77.3077,26.24,36.76036,18.804165,152.89,26.63,99.17419,23.12183,22.334122,24.519417,21.554653,8.54187,30.670624,25.439754,23.417173,30.13623,38.981228,40.855724,70.93415,28.07,95.307785,85.41782,442.24,293.28,695600.06
2011-12-15,77.299255,26.24,36.886143,18.909136,152.33,26.63,99.101036,23.12183,22.309845,24.617657,21.858177,8.510956,30.503403,25.736938,23.616333,30.110853,38.939327,40.897663,70.92579,28.22,95.65619,85.101135,441.6,289.04,667840.0
2011-12-16,77.316154,26.24,36.846836,18.776169,155.23,26.63,99.36117,23.12183,22.364468,24.65275,21.830227,8.516843,30.28592,25.6193,23.54391,30.433882,39.3024,40.755077,70.95929,28.85,95.79415,86.09351,440.96,290.16,664960.0
2011-12-19,77.316154,26.24,36.395744,18.685198,154.87,26.63,99.35302,23.12183,22.00662,24.195793,21.74256,8.410853,29.901075,25.342087,23.549217,30.095472,38.41323,40.357586,70.9509,27.96,94.76997,87.1845,439.04,289.6,658560.0
2011-12-20,77.316154,26.24,37.777866,19.540415,156.98,26.63,99.1173,23.12183,22.792793,25.177279,22.137001,8.674432,30.589457,25.88531,23.988367,30.93808,39.964703,41.47048,70.93415,28.77,97.63776,85.0096,440.96,300.44,617840.06
2011-12-21,77.316154,26.24,37.611053,19.377579,157.16,26.63,98.92221,23.12183,23.044613,25.234173,22.22555,8.547086,30.31648,26.024279,24.13109,30.808853,40.056377,41.65814,70.90895,28.6,97.82681,83.82716,444.8,304.88,575919.94
2011-12-22,77.316154,26.24,38.079704,19.639532,156.04,26.63,98.962845,23.12183,23.27801,25.646685,22.402645,8.622604,30.439129,26.201141,24.175003,31.194347,40.394882,41.894836,70.900566,28.36,98.69346,84.17907,443.52,306.24,577760.0
2011-12-23,77.316154,26.24,38.357716,19.731571,156.31,26.63,98.727066,23.12183,23.48683,25.717804,22.539494,8.70553,30.723967,26.516962,24.372618,31.363962,40.627613,42.249886,70.91738,28.28,99.57586,83.24299,435.2,307.92,591760.0
2011-12-27,77.299255,26.24,38.31006,19.682014,154.91,26.63,98.73568,23.12183,23.505257,25.547112,22.563639,8.70997,30.39956,26.384321,24.317726,30.993893,40.53593,42.28369,70.891,27.87,99.65463,83.63833,437.12,312.48,586560.0
2011-12-28,77.30249,26.24,37.70637,19.264296,151.03,26.63,98.996056,23.12183,23.081463,25.099047,22.322151,8.63149,30.075151,26.175875,24.149387,30.642317,39.56978,41.624416,70.907814,26.27,98.346794,85.18466,433.92,306.72,611760.0
2011-12-29,77.30249,26.24,38.27828,19.68909,150.34,26.63,99.07746,23.12183,23.351713,25.433315,22.591814,8.715894,30.502424,26.466438,24.405552,30.778011,40.17627,42.021633,70.91625,27.068,99.36314,85.34,421.12,307.28,596800.0
